id,player_id,group_id,start,end,current,playing
752,618,64,2012-05-05,2012-12-04,f,t
753,329,64,2012-05-05,2012-12-04,f,t
754,219,64,2012-05-05,2012-12-04,f,t
755,884,64,2012-08-31,2012-12-04,f,t
756,461,64,2012-05-05,2012-12-04,f,t
757,245,64,2012-05-05,2012-12-04,f,t
758,38,64,2012-06-06,2012-12-04,f,t
759,1277,64,2012-05-05,,f,t
761,1284,64,,,f,t
762,511,64,,2012-02-01,f,t
763,491,64,,2012-02-01,f,t
764,698,64,2012-06-18,2012-09-14,f,t
767,378,94,2011-04-29,2012-01-26,f,t
768,971,94,,,f,t
769,305,94,2011-08-08,,f,t
772,328,94,2012-02-14,2012-07-27,f,t
773,222,94,2012-05-19,2012-07-27,f,t
774,165,94,2012-01-05,2012-07-28,f,t
775,1559,94,,,f,t
776,1216,94,2012-05-19,2012-08-16,f,t
777,338,94,2012-09-12,2012-12-05,f,t
779,969,95,,2013-01-28,f,t
780,451,95,,2013-01-09,f,t
781,915,95,,2013-01-28,f,t
782,432,95,,2012-11-20,f,t
783,473,95,,,f,t
784,541,95,,,f,t
785,1331,95,,,f,t
786,389,95,,,f,t
787,1422,95,,,f,t
788,542,95,,,f,t
789,701,95,,,f,t
790,568,95,,,f,t
792,493,96,2012-06-04,2012-11-20,f,t
793,416,96,2012-09-26,2012-11-20,f,t
794,445,96,2012-05-08,2012-11-20,f,t
795,1649,96,2012-09-26,2012-11-20,f,t
796,520,96,2012-09-26,2012-11-20,f,t
797,356,96,2012-06-09,2012-11-20,f,t
798,1741,96,,2012-11-20,f,t
799,959,96,,2012-11-20,f,f
800,211,80,,2012-04-01,f,t
803,89,25,2010-04-22,2010-05-11,f,t
805,161,41,2012-04-26,,f,t
806,618,84,,2012-05-05,f,t
807,1277,84,,2012-05-05,f,t
809,329,84,,2012-05-05,f,t
810,219,84,,2012-05-05,f,t
811,461,84,,2012-05-05,f,t
812,245,84,,2012-05-05,f,t
813,82,4,2011-07-18,2012-05-06,f,t
814,610,39,2012-05-15,,f,t
815,259,81,,2012-05-15,f,t
816,220,81,,2012-05-15,f,t
817,1012,81,,2012-05-15,f,t
818,141,81,,2012-05-15,f,t
819,339,81,,2012-05-15,f,t
820,195,81,,2012-05-15,f,t
821,94,81,,2012-05-15,f,t
822,32,81,,2012-05-15,f,t
823,38,81,,2012-05-15,f,t
824,355,81,,2012-05-15,f,t
825,69,81,,2012-05-15,f,t
826,92,81,,2012-05-15,f,t
827,1408,81,,2012-05-15,f,t
828,1781,81,,2012-05-15,f,t
829,465,97,,2012-11-16,f,t
830,66,97,2012-08-10,2012-11-16,f,t
831,471,97,,2012-11-16,f,t
832,1429,97,,2012-11-16,f,t
1381,2565,15,,2013-12-13,f,t
801,1741,21,2012-11-20,2013-07-25,f,f
1446,342,133,,,f,t
1288,367,125,,2013-01-31,f,t
802,321,45,2011-09-21,2012-04-09,f,t
833,1384,97,,,f,t
834,1649,97,,,f,t
835,416,97,,,f,t
836,1220,97,,,f,t
843,545,98,,2012-04-25,f,t
844,1219,98,,,f,t
845,442,98,,2012-04-11,f,t
846,593,98,2012-03-20,2012-07-02,f,t
847,676,98,2012-03-20,2012-09-29,f,t
849,593,83,2012-07-02,2012-08-30,f,t
850,64,8,,2012-08-05,f,t
837,684,98,,,f,t
746,266,39,2012-12-08,,f,t
765,630,94,,,f,t
766,535,94,2012-08-20,,f,t
851,1000,42,2012-11-13,2012-11-27,f,t
852,1740,42,,2012-11-27,f,t
853,536,42,2012-10-30,,f,f
854,93,42,2012-07-03,,f,f
855,319,99,2012-09-13,2012-11-12,f,t
856,148,99,2012-09-13,2012-11-12,f,t
857,331,100,,2013-01-14,f,t
858,1016,100,,2013-01-14,f,t
859,786,100,2012-07-28,2013-01-14,f,t
860,188,100,2012-11-11,2012-12-18,f,t
862,999,100,,,f,t
863,72,100,2011-11-30,2012-02-12,f,t
864,439,100,,,f,t
865,843,100,,,f,t
866,392,100,,,f,t
867,1027,100,2011-11-20,,f,t
868,1541,100,,,f,t
869,188,59,2012-12-18,2013-01-23,f,t
873,192,101,2011-08-18,2011-10-31,f,t
874,188,101,2011-07-20,2011-10-31,f,t
875,228,101,,2012-06-27,f,t
3462,4480,260,,,f,t
877,391,27,2011-07-06,,f,t
878,562,27,,,f,t
879,1041,27,,,f,t
880,427,27,,,f,t
881,212,27,,,f,t
882,289,27,,,f,t
883,72,27,,2011-01-10,f,t
884,204,27,,2011-10-02,f,t
885,769,72,2011-02-07,2011-04-08,f,t
886,638,72,2010-09-21,2010-12-28,f,t
887,375,72,2010-09-25,,f,t
888,289,72,2011-04-08,,f,t
889,275,87,,,f,t
890,456,87,2012-03-18,2012-08-09,f,t
891,135,87,,2012-08-08,f,t
892,314,87,,2012-07-30,f,t
893,744,87,2012-03-14,2012-07-08,f,t
894,342,75,2011-08-01,2011-11-01,f,t
895,72,75,,2011-11-01,f,t
896,589,75,,2011-11-01,f,t
897,520,75,,2011-11-01,f,t
898,445,75,2011-08-01,2011-11-01,f,t
899,471,75,,2011-11-01,f,t
900,896,75,,2011-11-01,f,t
901,392,75,,2011-11-01,f,t
902,336,75,,2011-11-01,f,t
903,1563,75,2011-07-19,,f,t
904,188,75,,,f,t
905,424,75,,,f,t
906,1027,75,2011-07-19,,f,t
907,349,75,,,f,t
908,446,26,2011-07-19,2012-07-16,f,t
909,422,12,,2012-11-02,f,t
911,434,14,,2012-10-04,f,t
912,1544,14,2012-05-16,,f,t
913,1699,14,2012-05-07,,f,t
915,844,102,,2013-08-19,f,t
916,365,102,2012-11-15,2013-08-19,f,t
917,260,102,,,f,t
918,521,102,,,f,t
919,882,102,,,f,t
920,281,102,,,f,t
921,717,51,,2012-11-04,f,t
924,348,103,,,f,t
925,644,103,,,f,t
926,131,103,2011-07-31,2012-03-03,f,t
927,435,103,2012-01-09,2012-03-03,f,t
928,346,103,2012-01-05,2012-03-03,f,t
929,172,103,2011-05-13,2012-03-03,f,t
930,102,103,,2012-03-03,f,t
931,667,77,2011-07-08,2012-02-17,f,t
932,516,77,2011-08-11,2012-02-17,f,t
933,147,77,2011-08-11,2012-02-17,f,t
934,314,77,2011-06-15,2011-07-24,f,t
935,610,77,2011-06-15,,f,t
936,516,63,,2011-07-08,f,t
937,1137,63,,2011-07-08,f,t
938,987,63,2011-04-13,2011-07-08,f,t
939,532,63,2011-03-05,2011-07-08,f,t
940,667,63,,2011-07-08,f,t
941,462,63,,,f,t
942,998,63,2011-01-27,,f,t
943,924,63,,,f,t
944,659,63,,,f,t
945,397,63,,2011-06-15,f,t
950,635,66,,,f,t
947,313,63,,,f,t
948,1257,63,,,f,t
949,542,63,,2011-04-15,f,t
951,326,66,,,f,t
952,301,66,,,f,t
953,472,66,,,f,t
985,153,48,2013-01-05,2015-01-30,f,t
116,1642,12,,2015-01-31,f,t
958,1317,104,,,f,t
959,1105,104,,,f,t
960,1725,104,,,f,t
965,1730,105,,,f,t
966,1372,105,,,f,t
967,521,106,,2013-07-25,f,t
968,260,106,,,f,t
969,514,106,2012-09-07,2013-07-25,f,t
970,1196,106,,,f,t
971,119,106,,,f,t
972,717,106,,,f,f
976,291,107,2012-06-01,2012-12-27,f,t
977,257,107,2012-06-01,2012-12-27,f,t
978,799,107,2012-06-01,2012-12-27,f,t
979,310,107,2012-06-01,2012-12-27,f,t
980,1723,107,2012-06-01,2012-12-27,f,t
991,365,1,,,f,t
992,206,1,,2012-06-26,f,t
993,549,1,,,f,t
994,1305,1,,,f,t
995,1732,1,,,f,t
996,599,1,,,f,t
997,547,1,,,f,t
998,30,1,,,f,t
999,1137,1,,,f,t
1436,4228,57,,2013-09-24,f,t
1001,365,109,,2012-11-15,f,t
990,1661,15,,2013-10-01,f,t
1002,892,109,,,f,t
1003,1641,2,,,f,t
1004,57,2,,,f,t
1005,61,2,,,f,t
1006,383,2,,,f,t
1007,127,2,,,f,t
1008,736,2,,,f,t
956,582,104,,2014-01-01,f,t
964,1239,105,,,f,f
961,652,105,,2014-03-08,f,t
984,776,82,2010-09-27,2011-01-16,f,t
876,1686,31,2012-05-18,,f,t
974,799,56,2011-09-03,2011-10-01,f,t
983,315,108,2011-01-16,2013-05-07,f,t
973,291,56,2010-11-15,2011-09-03,f,t
922,1023,103,,,f,t
1009,213,2,,,f,t
1010,518,2,,,f,t
1011,1408,3,2012-05-20,,f,t
1012,407,3,,,f,t
1013,59,3,,2012-10-22,f,t
1014,132,3,,2012-07-12,f,t
1015,1637,3,,,f,t
1016,789,3,,,f,t
1017,536,3,,,f,t
1018,253,3,,,f,t
1019,1170,3,,2011-03-04,f,t
1020,1611,3,,,f,t
1021,639,3,,2011-03-04,f,t
1022,634,3,,2011-03-04,f,t
1023,1588,3,,,f,t
1024,1584,3,,,f,t
1025,120,3,,,f,t
1026,35,3,,,f,t
1027,518,3,,,f,t
962,537,105,,2015-10-06,f,t
914,259,14,2012-06-02,2014-02-20,f,f
923,817,103,,,f,t
870,714,101,,,f,t
871,911,101,,,f,t
963,782,105,2013-04-19,2016-04-19,f,t
1029,43,7,,2012-06-13,f,t
1030,608,7,,,f,t
1031,314,7,,,f,t
1032,127,7,,,f,t
1033,190,7,,,f,t
1034,1497,7,,,f,t
1035,1195,7,,,f,t
1036,101,7,,,f,t
1040,100,8,,,f,t
1041,254,8,,2012-08-13,f,t
1042,1749,8,,2011-07-20,f,t
1043,66,8,,2012-08-10,f,t
1044,780,8,,,f,t
1045,453,8,,,f,t
1046,524,8,,,f,t
1047,541,55,,2012-02-29,f,t
101,1478,10,,2014-09-18,f,t
1049,583,55,,2012-08-02,f,t
1050,656,55,,,f,t
1051,503,55,,,f,t
1058,1544,13,,2012-05-16,f,t
1053,334,55,,,f,t
1054,389,55,,,f,t
1055,255,55,,,f,t
1056,101,55,,2012-11-02,f,t
1057,1382,55,2012-01-03,2012-11-29,f,t
1059,1701,13,,,f,t
1060,1787,13,,2012-09-21,f,t
1061,882,110,,2012-11-06,f,t
1062,146,110,2012-04-11,2012-11-06,f,t
1065,321,29,2013-01-07,2013-05-30,f,t
1066,240,30,2013-01-08,2013-08-12,f,t
1067,585,32,2011-11-30,2012-03-01,f,t
1070,628,111,,,f,t
1071,1402,111,,,f,t
1072,774,111,,,f,t
1039,51,8,2011-02-25,2012-09-09,f,t
1075,151,22,2010-03-24,2012-06-27,f,t
1076,567,22,2011-05-13,2011-09-16,f,t
1077,841,22,2010-03-24,2011-07-20,f,t
1078,459,22,2011-05-13,2011-07-07,f,t
1079,943,22,2011-01-04,2011-07-07,f,t
1080,1439,22,2010-04-02,2011-01-04,f,t
1081,1378,22,2010-03-24,2010-10-13,f,t
1082,436,22,2010-03-24,2010-08-01,f,t
1083,151,112,2012-10-06,2012-11-18,f,t
1084,339,112,2012-10-06,2012-10-25,f,t
1085,141,112,2012-10-06,2012-10-25,f,t
1086,69,112,2012-10-06,2012-10-25,f,t
1087,92,112,2012-10-06,2012-10-25,f,t
1088,337,112,2011-10-11,,f,t
1089,367,112,,,f,t
1090,408,112,,,f,t
1091,288,112,2011-09-06,,f,t
1092,688,112,,,f,t
1093,70,113,,2011-08-22,f,t
1094,353,113,,2011-08-22,f,t
1095,478,113,,2011-08-22,f,t
1096,111,18,2013-01-10,,t,t
1097,393,38,,,f,t
1098,621,38,,,f,t
1099,1257,38,,,f,t
1100,587,38,2010-08-15,2010-10-15,f,t
1064,1274,10,,2015-02-27,f,t
1106,432,37,2013-01-10,2013-02-02,f,t
1108,237,111,2013-01-09,2013-05-23,f,t
1109,753,48,,2012-11-20,f,t
1111,305,48,2012-01-08,,f,t
1112,312,48,2012-01-08,,f,t
1113,237,48,2011-09-07,2011-11-29,f,t
1114,846,48,2011-03-15,,f,t
1115,361,48,2011-03-15,,f,t
1117,241,59,,,f,t
1118,88,59,2010-12-12,2011-06-23,f,t
1119,349,59,2010-08-12,,f,t
1120,644,59,,2010-12-10,f,t
1121,240,59,2011-05-28,,f,t
1122,237,59,2011-01-11,2011-08-02,f,t
1123,559,59,2011-04-07,,f,t
1124,1171,59,2011-01-31,,f,t
1125,734,59,2011-04-07,2011-08-28,f,t
1126,325,59,2011-09-12,2011-11-18,f,t
1127,369,59,2010-09-03,2012-04-29,f,t
1128,1261,59,,2012-05-26,f,t
1129,765,59,2012-04-03,,f,t
1130,952,59,,2012-07-07,f,t
1131,647,59,,,f,t
1132,274,59,2010-11-15,,f,t
1133,74,88,,2011-07-18,f,t
1134,143,88,,2011-07-18,f,t
1135,44,88,,2011-07-18,f,t
1136,1,88,,2011-07-18,f,t
1137,318,88,,2011-07-18,f,t
1138,236,88,,2011-07-18,f,t
1139,624,88,,2011-07-18,f,t
1140,71,88,,2011-07-18,f,t
1141,198,88,,2011-07-18,f,t
1142,67,88,,2011-07-18,f,t
1143,173,88,,2011-07-18,f,t
1144,908,88,,2011-07-18,f,t
1145,62,88,,2011-07-18,f,t
1146,695,88,,2011-07-18,f,t
1147,1004,88,,2011-07-18,f,t
1148,624,4,2011-07-18,2012-05-31,f,t
1149,106,88,,,f,t
1150,87,88,,,f,t
1151,147,88,,,f,t
1152,157,88,,,f,t
1154,287,115,,2012-04-06,f,t
1155,445,115,2012-02-28,2012-05-03,f,t
1156,321,115,2012-04-09,2012-06-23,f,t
1157,308,115,2012-07-04,,f,t
1158,173,115,2012-07-04,,f,t
1160,1779,115,2012-04-09,,f,t
1161,670,115,,,f,t
1162,553,115,,,f,t
1168,1218,86,2011-01-21,,f,t
1164,1648,94,,2012-08-16,f,t
1165,338,94,2012-03-21,2012-07-28,f,t
1166,547,94,2012-07-11,,f,t
1167,535,94,2010-11-02,2012-05-08,f,t
1169,338,86,2011-03-29,,f,t
1170,205,86,2011-07-26,2011-12-02,f,t
1171,234,86,2011-03-29,2011-12-02,f,t
1172,1195,86,,2011-12-02,f,t
1173,352,86,2011-01-01,2011-12-02,f,t
1174,1159,86,2011-09-17,2011-12-02,f,t
1175,349,25,2011-11-23,2012-06-15,f,t
1176,320,25,2011-01-02,2012-06-15,f,t
1177,1218,25,2010-06-30,2011-01-21,f,t
1178,769,25,2010-06-30,2010-10-09,f,t
1048,1112,55,,2013-11-14,f,t
1028,1503,7,,2013-12-23,f,t
1103,1008,38,,,f,t
1068,538,111,2012-08-09,2014-04-26,f,t
1159,769,115,2012-05-17,2012-05-17,f,t
1104,979,114,2012-10-08,,f,t
1179,308,25,2010-06-30,2010-07-23,f,t
1180,720,25,2010-06-30,2010-07-05,f,t
1181,287,71,2010-09-08,2011-01-01,f,t
1182,352,71,2010-08-09,2011-01-01,f,t
1183,345,71,2010-07-31,2011-01-01,f,t
1184,447,71,2010-10-17,,f,t
1185,840,71,2010-05-13,,f,t
1186,754,71,2010-05-13,,f,t
1187,160,71,2011-03-03,2011-05-23,f,t
1188,306,71,2011-03-03,2011-05-23,f,t
1192,306,116,2011-05-23,2011-08-02,f,t
1193,160,116,2011-05-23,2011-08-02,f,t
1195,287,117,,2012-06-10,f,t
1196,308,117,,2012-06-10,f,t
1197,428,117,,2012-06-10,f,t
1198,850,117,,2012-06-10,f,t
1199,1063,117,,2012-06-03,f,t
3464,2032,7,2014-11-07,2015-11-12,f,t
3465,9066,1,2014-09-18,2015-12-01,f,t
1069,1261,111,,,f,t
1153,1648,115,2012-07-04,,f,t
1107,1793,11,2012-04-12,2016-10-18,f,t
1200,427,117,,2012-06-04,f,t
1201,294,117,,2012-06-04,f,t
1204,715,119,,,f,t
1205,1368,119,,,f,t
1206,338,119,,,f,t
1208,1160,79,2011-03-24,2012-08-14,f,t
1209,497,79,2011-03-24,2012-08-14,f,t
1210,386,79,2011-09-22,2012-08-14,f,t
1341,825,81,,,f,t
1212,681,79,2011-03-24,2012-08-14,f,t
1213,813,79,2011-03-24,2012-08-14,f,t
1214,865,79,,2012-08-14,f,t
1215,748,79,,2012-08-14,f,t
1216,570,79,2011-09-22,,f,t
1217,328,79,2011-09-22,2012-02-14,f,t
1218,593,79,2011-03-24,,f,t
1219,398,79,,,f,t
1220,608,79,,,f,t
1221,487,79,2011-09-22,,f,t
1222,770,79,,,f,t
1224,568,79,,2012-08-06,f,t
1225,593,120,,2011-03-24,f,t
1226,1160,120,,2011-03-24,f,t
1227,497,120,,2011-03-24,f,t
1228,681,120,,2011-03-24,f,t
1229,813,120,,2011-03-24,f,t
1230,668,121,,2012-06-03,f,t
1231,1631,121,,2012-06-03,f,t
1232,507,121,,2012-06-03,f,t
1233,1739,121,,2012-06-03,f,t
1234,748,121,,2012-06-03,f,t
1235,1738,121,,2012-06-03,f,t
1236,656,121,,2012-08-03,f,f
1237,528,121,,,f,t
1238,668,122,2012-06-03,,f,t
1239,1631,122,2012-06-03,,f,t
1240,1679,122,,,f,t
1241,1797,29,,2013-05-30,f,f
1308,1514,11,2012-04-12,2014-05-29,f,t
1244,617,123,,2013-02-09,f,t
1245,1563,123,2012-11-12,2013-02-09,f,t
1247,641,123,2012-02-09,2013-02-09,f,t
1248,498,123,2012-02-09,2013-02-09,f,t
1249,959,123,2012-02-09,2012-05-12,f,t
1250,465,123,2012-02-09,,f,t
1251,520,123,2012-05-11,,f,t
1252,314,68,2013-01-12,2013-05-03,f,t
1253,322,68,2013-01-12,2013-03-28,f,t
1254,1205,16,,,f,t
1256,1794,52,,,f,t
1257,1653,52,,,f,t
1258,608,52,,,f,t
1259,1748,52,2012-03-18,,f,t
1260,1408,52,,,f,t
1261,736,52,,,f,t
1262,1274,52,,,f,t
1263,490,52,,,f,t
1264,1083,58,,2012-11-28,f,t
1265,1480,58,,,f,t
1266,1758,58,2012-05-15,,f,t
1267,736,58,2012-05-15,,f,t
1269,1106,58,2012-05-15,,f,t
1270,2020,47,2011-07-14,2012-11-03,f,t
1271,2020,17,2012-12-19,2013-07-31,f,t
1274,1705,124,,,f,t
1275,1698,124,,,f,t
1276,1702,124,,,f,t
1277,1695,124,,,f,t
1278,1694,124,,,f,t
1279,1708,124,,,f,t
1281,1704,124,,2012-12-23,f,t
1282,1700,124,,2012-09-09,f,t
1283,1696,124,,,f,t
1284,185,124,,2012-08-01,f,t
1290,704,125,2011-09-13,2012-09-09,f,t
1291,2135,125,2012-06-16,,f,t
1292,272,125,,,f,t
1294,183,125,2011-09-13,2011-12-12,f,t
1295,755,125,2012-06-16,,f,t
1296,700,125,2012-06-16,,f,t
1297,476,126,,,f,t
1298,251,126,,,f,t
1299,1803,126,,,f,t
1300,1428,126,,,f,t
1301,653,126,,,f,t
1293,273,125,2011-05-04,2011-11-11,f,t
1303,645,94,2012-01-05,2012-06-29,f,t
1306,293,18,,,t,f
1309,499,7,,2013-03-26,f,t
1310,499,65,,,f,t
1313,483,127,2012-07-22,2013-06-03,f,t
1314,968,127,,2012-09-25,f,t
1315,588,127,,2012-09-24,f,t
1316,52,127,,,f,t
1317,50,127,,2011-11-25,f,t
1318,1797,127,,2011-11-25,f,t
1320,2043,13,,,f,t
1324,2305,124,,,f,t
1328,2195,14,,,f,t
1329,1742,13,,2013-09-01,f,t
1330,383,37,2012-06-01,2012-12-17,f,t
1331,383,81,,,f,t
1332,389,37,,,f,t
1333,924,37,2011-06-15,2011-10-19,f,t
1334,333,37,,,f,t
1335,2246,37,,,f,t
1337,201,37,2011-06-15,2012-12-17,f,t
1338,357,37,2012-05-01,2012-12-17,f,t
1339,586,37,,2012-12-19,f,t
1340,665,37,2011-12-07,2013-02-02,f,f
1323,2047,15,,2013-04-04,f,t
1326,2196,15,,,f,t
1243,122,10,2012-07-26,2013-10-01,f,f
1666,4715,142,2013-01-07,2013-10-01,f,t
1342,526,65,,,f,t
1343,188,111,2013-01-23,2013-05-01,f,t
1344,1233,59,2012-02-12,,f,t
1345,423,46,,2012-08-05,f,t
1347,1923,87,2011-10-05,,f,t
1327,2040,15,,2013-12-13,f,t
1302,645,20,2012-06-29,2013-12-31,f,t
1307,2045,11,2012-04-12,,f,t
1346,1871,4,,2013-12-25,f,t
1272,2021,57,2012-09-27,2014-05-23,f,t
1190,145,116,2011-05-23,2011-08-02,f,t
1348,2384,108,2011-03-01,2013-05-07,f,t
1189,238,116,2011-05-23,2011-08-02,f,t
1194,238,41,2011-08-02,2012-06-08,f,t
1409,66,39,2013-02-01,2014-06-27,f,t
1242,62,7,2013-01-12,2014-07-31,f,t
1273,5,12,2013-01-14,2014-09-30,f,t
1305,2209,1,,2014-10-14,f,t
1351,2417,93,,2012-06-27,f,t
1352,2417,97,2012-06-27,,f,t
1353,1649,93,,,f,t
1356,2220,6,2012-11-23,2013-07-11,f,t
1357,2178,6,2012-11-08,2013-08-07,f,t
1358,2221,6,2012-10-28,2013-08-07,f,t
1359,2270,6,2012-11-14,2013-08-07,f,t
1362,98,39,2013-01-27,2013-09-23,f,t
1364,646,68,2013-01-27,2013-01-31,f,t
1366,737,3,,,f,t
1367,419,30,,,f,t
1368,69,30,2012-05-18,2012-09-08,f,t
1369,448,30,,2011-09-18,f,t
1370,289,30,2011-01-10,2011-01-21,f,t
1371,1402,30,,2011-09-18,f,t
1372,72,30,,2011-03-31,f,t
1373,559,30,,2011-03-31,f,t
1374,733,30,,2011-02-02,f,t
1287,243,39,2013-01-16,2016-02-22,f,t
3469,9014,58,2014-12-05,,f,t
3592,168,39,2015-01-27,,f,t
3466,1740,11,2014-12-16,2016-10-18,f,t
1319,2044,12,,2016-10-18,f,t
1375,884,19,2013-01-29,2016-12-23,f,t
1202,1181,118,,,f,t
3467,9068,259,,2017-06-17,f,t
1223,107,40,2012-07-25,2017-01-01,f,t
1207,330,69,2013-01-11,,f,t
1311,527,127,,,f,t
3470,2482,104,,,f,f
1378,57,17,2013-01-30,2013-08-07,f,t
1386,1578,47,,,f,t
1387,876,21,2011-04-01,2011-08-01,f,t
1388,876,100,2011-11-01,2012-03-09,f,t
1389,2572,13,,2013-09-01,f,t
1390,2573,14,,2013-09-01,f,t
1394,418,131,2010-12-11,,f,t
1395,82,131,2011-06-16,2011-07-18,f,t
1396,261,131,2011-03-25,2011-12-01,f,t
1397,149,131,2010-12-11,2011-07-21,f,t
1398,573,131,2011-03-25,2011-07-18,f,t
1399,514,131,2011-03-25,2011-11-01,f,t
1400,1230,131,2011-03-25,,f,t
1401,729,131,2010-12-11,2011-06-10,f,t
1402,573,4,2011-07-18,2012-03-14,f,t
1403,173,4,2011-07-18,2012-06-04,f,t
1404,1843,4,2011-07-18,,f,t
1405,908,4,2011-07-18,,f,t
1406,62,4,2011-07-18,,f,t
1407,695,4,2011-07-18,,f,t
1408,1745,4,,,f,t
3468,5485,105,,2015-04-28,f,t
1460,3873,135,,,f,t
1413,1394,64,2013-02-02,2013-09-01,f,t
3474,6965,144,,2015-01-13,f,t
1491,2121,137,,,f,t
1420,1819,64,2013-02-02,2013-06-05,f,t
1426,344,37,,2013-02-02,f,t
1427,1909,102,,2013-08-19,f,t
1428,1795,3,,2013-06-23,f,t
1429,2246,52,,,f,t
1431,1795,52,,,f,t
1433,219,22,2013-02-14,2013-07-17,f,t
1434,1794,8,,2013-07-31,f,t
1435,2211,8,,2013-07-31,f,t
1439,915,132,2013-02-07,2013-08-09,f,t
1440,230,132,2012-12-03,2013-05-11,f,t
1450,267,133,,2012-03-21,f,t
1451,1428,133,,,f,t
1452,646,133,,,f,t
1465,2367,43,2012-05-02,2013-09-11,f,t
1466,2022,62,,2013-04-25,f,t
1467,2253,62,,2013-04-25,f,t
1468,2102,62,,2013-04-25,f,t
1469,2101,62,,2013-04-25,f,t
1470,2250,62,,2013-04-25,f,t
1471,2223,62,,2013-04-25,f,t
1472,2100,62,,2013-04-25,f,t
1480,226,136,,,f,t
1481,774,136,,,f,t
1482,392,136,,,f,t
1492,1067,137,,,f,t
1493,4228,137,,,f,t
1495,3090,137,,,f,t
1496,4214,137,,,f,t
1497,4210,137,,,f,t
1498,650,137,,,f,t
1499,1263,137,,,f,t
1513,2218,46,,2013-03-04,f,t
1514,2218,6,2013-03-04,2013-08-07,f,t
1515,3557,6,2013-03-05,2013-08-07,f,t
1519,325,140,2012-01-19,,f,t
1520,286,140,2012-01-19,,f,t
1355,117,2,2013-01-26,2013-10-01,f,t
1376,274,130,2013-01-29,2013-10-01,f,t
1354,151,20,2013-01-25,2013-10-03,f,t
1521,867,140,2012-01-19,,f,t
1526,1880,102,,2013-08-19,f,t
1527,2088,102,2012-10-24,2013-08-19,f,f
1528,4073,102,2012-07-12,2013-08-19,f,t
1529,1900,102,,2013-08-19,f,t
1416,433,64,2013-02-02,2013-09-26,f,t
1455,250,135,2013-03-01,2013-10-20,f,t
1506,747,138,2012-09-29,2013-11-28,f,f
1350,395,128,2013-01-20,2013-12-01,f,t
1463,1242,135,,,f,t
1414,127,64,2013-02-02,2013-11-15,f,t
1361,169,57,2013-01-27,2014-01-13,f,t
1507,882,138,2013-01-02,2014-01-31,f,t
1518,1813,140,2013-03-09,2014-02-21,f,t
1512,128,34,2013-03-03,2014-02-04,f,t
1412,15,64,2013-02-02,2014-01-01,f,t
1379,18,17,2013-01-30,2014-02-02,f,t
1473,448,136,2012-05-07,2014-02-17,f,t
1503,1888,138,2012-09-10,2014-02-26,f,t
1377,32,17,2013-01-30,2014-02-28,f,t
1380,59,17,2013-01-30,2014-02-28,f,t
1462,689,135,2013-02-04,2014-03-29,f,t
1501,1892,138,2012-09-10,,f,t
1504,3534,138,2012-09-10,,f,t
1365,2504,57,,,f,f
1411,167,64,2013-02-02,2013-04-25,f,t
1415,209,64,2013-02-02,2014-01-01,f,t
1417,432,64,2013-02-02,2014-01-01,f,t
1418,532,64,2013-02-02,2014-01-01,f,t
1360,461,129,2012-12-07,2013-06-20,f,t
1461,1487,135,,2014-06-21,f,t
1448,1563,133,2013-02-22,,f,t
1449,1135,133,,,f,t
1453,17,2,2013-02-25,2014-07-23,f,t
1430,331,34,2013-02-12,2014-08-11,f,t
1524,311,48,2013-03-12,2014-08-13,f,t
1383,2567,14,,2014-04-10,f,t
1384,1762,12,2013-03-13,,f,t
1438,2170,45,2013-02-15,2014-07-31,f,t
1391,2046,1,,2014-11-28,f,t
1445,2574,2,2012-12-16,2014-07-22,f,t
1683,1760,11,,,f,t
1564,4032,144,,2012-12-10,f,t
1534,1912,102,,,f,f
1535,998,142,2013-01-13,2013-09-19,f,t
1537,4190,106,,,f,t
1538,2828,51,,,f,f
1539,1894,143,2012-10-25,2013-04-29,f,t
1540,1885,143,2012-10-25,2013-04-29,f,t
1541,4455,143,2013-02-17,2013-04-29,f,t
1542,2082,143,2012-10-25,2013-04-29,f,t
1543,4091,143,2012-10-25,2013-04-29,f,t
1581,4109,27,2013-03-26,2014-12-08,f,t
1661,185,135,2013-05-15,2015-01-06,f,t
1549,215,20,2013-03-19,2013-06-29,f,t
1546,4297,89,,,f,t
1551,747,141,,,f,f
1636,174,28,2013-04-26,2015-06-10,f,t
1677,1723,154,2012-12-27,2015-06-08,f,t
1555,406,68,,2013-05-03,f,t
1557,4465,111,,,f,t
1559,4472,119,,,t,t
1676,4650,135,2013-05-27,2015-08-01,f,t
1561,1810,90,,,f,t
1562,3648,90,,2013-07-02,f,f
1385,2568,9,2013-03-13,2015-11-26,f,t
1505,1948,138,2012-09-10,2014-12-13,f,f
1547,4200,89,,,f,t
3472,2253,144,2014-11-29,,f,t
1502,4115,138,2012-09-10,,f,t
1523,595,39,2013-03-14,2016-07-06,f,t
1457,4098,135,,2016-07-09,f,t
1536,480,142,2012-09-17,,f,t
1382,2566,11,,2016-10-18,f,t
1459,1047,135,,,f,t
1568,2966,144,,2017-01-06,f,t
1525,3474,51,,,f,t
1454,715,134,,,f,t
1517,1815,140,2013-03-09,,f,t
1483,1306,137,,,f,t
1484,442,137,,,f,t
1508,509,139,2011-09-08,,f,t
1509,2725,139,2012-05-28,,f,t
1510,3294,139,,,f,t
1511,1939,139,,,f,t
