NICKNAME,NAME,BIRTHDATE,MC_NUMBER,TLPD_ID,TLPD_DB,LIQUIPEDIA_PAGE,SC2E_ID,COUNTRY,RACE,PP_SCORE,FOREIGN_KEY1,FOREIGN_KEY2,FOREIGN_KEY3,ROMANIZED_NAME
13240,Namiator,,\N,\N,\N,0,,\N,NA,T,-1.8069973595693,61,62,6706005,
13747,Namino,Кирилл Хлыбов,\N,\N,\N,\N,,\N,RU,Z,-1.53023734410777,28,29,6706474,Kirill Khlybov
15922,Remember,\N,\N,\N,\N,\N,\N,\N,PL,Z,-1.64586900933111,28,29,6708370,\N
17267,riffraff,\N,\N,\N,\N,\N,\N,\N,DE,Z,-1.72728208629838,28,29,6709655,\N
13003,Terran,,\N,\N,\N,\N,,\N,\N,T,-1.40984041406731,26,27,6705784,
6183,TerraN,Thiago Tótola,\N,\N,\N,\N,,\N,BR,T,-1.51830502955987,134,135,6699808,
599,August,김샘,1991-02-19,2,1844,3,\N,198,KR,T,-0.529348849952401,44,45,6695000,Kim Siam
1083,Nifi,劉益廷,1988-04-26,2,2970,3,\N,353,TW,P,-0.90916315884351,72,73,6695439,Liu Yiting
5031,Hoon,,\N,2,4738,4,,\N,KR,P,-0.874827594303132,50,51,6698867,Ha Ji Hoon
1789,Divi,David Couet,\N,2,\N,\N,,\N,FR,Z,-1.16903215418371,69,70,6696038,\N
3995,Luddazz,Ludvig Renell,\N,2,4605,2,\N,\N,SE,Z,-0.787048974084601,25,26,6697959,\N
1864,Fake,\N,1990-12-22,2,2685,3,,\N,KR,Z,-0.691588395772247,46,47,6696104,Kwun Jung Woo
1171,Strange,Алексей Соляков,\N,2,3284,2,,\N,RU,P,-1.20513195703959,110,111,6695516,Alexey Solyakov
414,Miniraser,Viktor Malmberg,1994-10-20,2,4080,2,Miniraser,\N,SE,Z,-0.91932190289167,166,167,6694825,
449,Breach,Dénes Orosz,\N,2,4518,3,\N,\N,HU,T,-0.997149402001398,72,73,6694857,\N
4778,MiddleMan,\N,\N,2,\N,\N,\N,\N,CZ,Z,-1.00012594907221,28,29,6698639,\N
18542,EazyTeeSK,\N,\N,\N,\N,0,\N,\N,AU,T,-1.92918583482366,27,28,6710854,\N
12352,GilTzOkO,,\N,\N,\N,\N,,\N,ES,T,-1.35411052057838,25,26,6705187,
7439,Gunslinger,\N,\N,\N,\N,0,\N,\N,AU,P,-0.841109759541365,35,36,6700836,\N
10903,IMashBuddenz,,\N,\N,\N,\N,,\N,US,Z,-1.32154379687479,26,27,6703895,
13020,PawnOfDeath,\N,\N,\N,\N,\N,\N,\N,HN,Z,-1.42923425981718,29,30,6705799,\N
9003,RyKkOlaN,,\N,\N,\N,\N,,\N,\N,P,-1.20415201315429,27,28,6702135,
7909,Ryuu,Lukasz Leszczynski,\N,\N,\N,0,\N,\N,PL,Z,-1.72441222210551,150,151,6701251,\N
4437,RyuugaHideki,\N,\N,\N,\N,\N,\N,\N,RU,P,-0.804870585408976,28,29,6698340,\N
10418,RyuZaki,\N,\N,\N,\N,\N,\N,\N,DE,T,-1.22612199301314,28,29,6703455,\N
12108,ryze,\N,\N,\N,\N,\N,\N,\N,AU,T,-1.79864442491639,91,92,6704966,\N
18291,Ryzen,\N,\N,\N,\N,\N,\N,\N,\N,R,-1.78362753934851,28,29,6710645,\N
18457,Ryzen,\N,\N,\N,\N,\N,\N,\N,\N,Z,-1.79022951113239,29,30,6710773,\N
14184,Rzeźnik,\N,\N,\N,\N,0,\N,\N,PL,T,-1.75044143986126,54,55,6706848,\N
2631,SoulKey,윤세현,\N,\N,3855,3,\N,\N,KR,T,-0.444660345322496,28,29,6696742,Yun Se Hyun
11853,SoulKhan,\N,\N,\N,\N,\N,\N,\N,US,Z,-1.2983414979473,26,27,6704744,\N
2620,SouLMPad,최성수,\N,\N,3823,3,\N,\N,KR,P,-0.454722775985604,29,30,6696732,Choi Sung Soo
12153,SoulNight,\N,\N,\N,\N,\N,\N,\N,FR,T,-1.02749469013392,27,28,6705005,\N
15443,souper,\N,\N,\N,\N,0,\N,\N,IN,T,-1.68184976238531,25,26,6707910,\N
13452,South,\N,\N,\N,\N,\N,\N,\N,FR,P,-1.40855810754475,27,28,6706199,\N
10426,SoUz,\N,\N,\N,\N,\N,\N,\N,BR,Z,-1.23794085322619,28,29,6703463,\N
9319,Starelf,\N,\N,\N,\N,\N,\N,\N,US,Z,-1.21290312719098,28,29,6702432,\N
2177,strafed,\N,\N,\N,\N,\N,\N,\N,US,P,-0.868806192449356,28,29,6696383,\N
3757,StreetZerg,\N,\N,\N,4315,2,\N,\N,FR,Z,-0.777487979521953,27,28,6697746,\N
14609,strelok,\N,\N,\N,\N,\N,\N,\N,CL,T,-1.59650660072697,28,29,6707233,\N
3881,Strength,Matt Coulter,\N,\N,4405,2,,\N,US,Z,-0.806304519301792,56,57,6697857,\N
4783,GerancE,\N,\N,2,\N,\N,\N,\N,FR,T,\N,25,26,6698644,\N
18801,JunSS,\N,\N,2,\N,\N,\N,\N,KR,R,-1.6606175081311,25,26,6711104,\N
790,Simba,Tom McFaul,\N,3,\N,0,\N,\N,UK,T,-1.15029618460469,96,97,6695175,\N
1394,Center,최제성,1994-03-01,2,4546,3,Center,\N,KR,T,-0.803429721865208,40,41,6695713,Choi Jae Sung
5051,siTuaTioN,\N,\N,3,\N,0,\N,\N,CA,T,-1.08261350843958,62,63,6698884,\N
8264,Skeptor,\N,\N,3,\N,\N,\N,\N,ES,P,-1.13160924275664,28,29,6701542,\N
2229,Skyda,Sahand Chalabi,\N,3,4523,3,\N,\N,UK,P,-1.21974786486875,76,77,6696429,\N
9914,venyos,\N,\N,3,\N,\N,\N,\N,FR,Z,-1.33372576633524,28,29,6702983,\N
9905,Mauti,\N,\N,3,\N,\N,\N,\N,FR,Z,-1.38824735313253,28,29,6702975,\N
6936,SwitchBack,Emil Bortnowksi,\N,2,\N,0,\N,\N,NL,T,-1.90005784310374,131,132,6700453,\N
11422,BrightYellow,,\N,2,\N,0,,\N,UK,T,-1.90255509899692,110,111,6704364,
13222,Nongsil,류승민,\N,\N,\N,0,\N,\N,KR,T,-1.23919902103965,28,29,6705990,\N
5821,Rako,Felix Stache,\N,\N,\N,0,\N,\N,DE,P,-0.980469737702915,28,29,6699502,\N
12513,RaMs,\N,\N,\N,\N,\N,\N,\N,CL,T,-1.80935836403896,102,103,6705340,\N
10856,Tester,\N,\N,\N,\N,\N,\N,\N,CA,R,-1.3107134978179,26,27,6703854,\N
18578,Xiaobai,\N,\N,\N,\N,\N,\N,\N,TW,Z,-1.82389438142742,27,28,6710889,\N
17079,Asticot,\N,\N,\N,\N,\N,\N,\N,FR,T,-1.76678381570792,29,30,6709471,\N
17282,Augusto,\N,\N,\N,\N,\N,\N,\N,BR,P,-1.75673594963593,27,28,6709669,\N
8629,ZiHiO,\N,\N,\N,\N,\N,\N,\N,FR,P,-1.42702661615386,71,72,6701851,\N
18056,Zike,\N,\N,\N,\N,\N,\N,\N,\N,P,-1.77352879232798,25,26,6710417,\N
17187,AuralesFastFive,\N,\N,\N,\N,\N,\N,\N,\N,R,-1.77911401662611,29,30,6709576,\N
9635,KBTIT,\N,\N,\N,\N,\N,\N,\N,JP,P,-1.0866970912141,32,33,6702734,\N
15376,KBxa,\N,\N,\N,\N,0,\N,\N,BR,T,-1.7784179714261,39,40,6707846,\N
16906,kccasey,\N,\N,\N,\N,0,\N,\N,US,T,-1.84284345739675,39,40,6709307,\N
10183,kecos,\N,\N,\N,\N,\N,\N,\N,US,Z,-1.25843776889051,28,29,6703237,\N
15771,Kedzior,\N,\N,\N,\N,\N,\N,\N,\N,Z,-1.68521129393514,28,29,6708225,\N
12467,KeineAhnung,\N,\N,\N,\N,0,\N,\N,DE,Z,-1.93699531337756,104,105,6705294,\N
13789,KEKC,,\N,\N,\N,\N,,\N,RU,Z,-1.52556930198352,28,29,6706484,
7444,kel,Kamil Malinowski,\N,\N,\N,0,,\N,UK,Z,-1.78473461488708,166,167,6700840,
18141,Kelevra,\N,\N,\N,\N,\N,\N,\N,MX,P,-1.76155872512995,28,29,6710500,\N
1449,TeSuntil,\N,\N,\N,\N,\N,\N,\N,\N,T,-0.863462126611851,28,29,6695761,\N
8592,Kenji,\N,\N,\N,\N,\N,\N,\N,AT,T,-1.11399161633851,25,26,6701829,\N
10855,LastSamurai,\N,\N,\N,\N,\N,\N,\N,BG,P,-1.26798672107726,26,27,6703853,\N
16003,LastShadow,Adrian Rostkowski,\N,\N,\N,0,,\N,PL,Z,-1.68788279710676,31,32,6708447,
14922,LastSurprise,Jerry Gu,\N,\N,\N,0,\N,\N,US,T,-2.16927624913712,69,70,6707517,\N
15793,LaTeGaMe,\N,\N,\N,\N,\N,\N,\N,RU,P,-1.69656837144547,29,30,6708246,\N
8394,Tethys,\N,\N,\N,\N,0,\N,\N,US,T,\N,25,26,6701650,\N
18737,TetRaRoR,\N,\N,\N,\N,\N,\N,\N,\N,R,-1.74733388116628,26,27,6711040,\N
17359,Thheo,,\N,\N,\N,\N,,\N,ES,P,-1.75905800478902,26,27,6709743,
1558,Thief,Jan-Theodor Kenter,1990-03-09,\N,\N,0,\N,\N,DE,P,\N,25,26,6695858,\N
4723,Namshar,Christoffer Kolmodin,1993-01-16,2,\N,\N,Namshar,\N,SE,Z,-0.934258331822982,35,36,6698588,
7088,Thiefzz,\N,\N,\N,\N,\N,\N,\N,SG,Z,-0.816026907386671,27,28,6700568,\N
14817,thinkthink,\N,\N,\N,\N,\N,\N,\N,KR,R,-1.39606596322477,28,29,6707418,\N
3617,Thirteen,\N,\N,\N,3804,2,\N,\N,US,T,-0.68769138726305,28,29,6697621,\N
11985,Tholor,,\N,\N,\N,\N,,\N,DE,T,-1.74977361438591,73,74,6704866,
9298,Thomas,\N,\N,\N,\N,\N,\N,\N,PT,Z,-1.44798661800135,67,68,6702412,\N
13340,BlaCkSnoW,\N,\N,3,\N,\N,\N,\N,CA,P,-1.54423324887247,32,33,6706095,\N
1853,Blanka,이희창,\N,3,\N,0,\N,\N,KR,P,-0.470383853041561,28,29,6696095,Lee Hui Chang
3208,Bosnic,Darrell Lawrence,\N,3,3123,2,\N,\N,CA,P,-0.641223455309115,33,34,6697256,\N
11948,WildGame,Brian Flores,\N,3,\N,0,,\N,US,T,-1.82140004733332,110,111,6704831,
221,ViBE,Dan Scherlong,1987-05-09,2,1934,2,ViBE,63,US,Z,-1.39681949645355,239,240,6694639,
8458,HDstarcraft,Alex Do,\N,3,\N,0,\N,\N,US,Z,\N,25,26,6701710,\N
13634,Swing,Arthur Linke,\N,3,\N,\N,,\N,DE,Z,-2.04902976482892,87,88,6706369,
1883,Switch,Andrew Thomas,\N,3,\N,\N,,\N,AU,Z,-1.11453080878255,92,93,6696122,\N
11533,Ukko,Corey Merritt ,\N,3,\N,0,,\N,US,Z,-1.69159321261005,61,62,6704460,
9857,Valkyrie,\N,\N,3,\N,0,\N,\N,IE,Z,-1.23607561310772,29,30,6702932,\N
353,Lyn,박준,1986-12-21,2,1968,3,Lyn,118,KR,T,-0.598006694880345,41,42,6694768,Park Joon
13017,Future,Joseph Stanish,2002-05-09,2,\N,0,,\N,US,T,-1.5446544629551,44,45,6705796,
7638,성주현,\N,\N,2,\N,\N,\N,\N,KR,T,-0.706203399792523,27,28,6701009,\N
9811,FiNiTioN,Mathieu M.,\N,3,\N,0,\N,\N,CA,T,-1.86714513461769,104,105,6702889,\N
1867,FlowerBloom,\N,\N,3,\N,\N,\N,\N,KR,T,-0.530361364157297,28,29,6696107,\N
8460,FluX,Tyler Rosen,\N,3,\N,0,\N,\N,US,P,\N,25,26,6701712,\N
13184,Kanin,,\N,3,\N,\N,,\N,PL,Z,-1.38450541208945,40,41,6705954,
9560,Narsue,Jason Traish,\N,3,\N,\N,,\N,AU,P,-0.643252545247509,28,29,6702664,\N
7789,Noose,\N,\N,3,\N,\N,\N,\N,AU,Z,-0.959556304637015,28,29,6701147,\N
2498,SixPool,\N,\N,2,\N,0,\N,\N,US,T,-0.752966381786072,26,27,6696626,\N
2277,DontASK,이지성,\N,2,4289,3,\N,\N,KR,T,-0.841330128035222,64,65,6696468,Lee Ji Sung
1955,JunGle,\N,\N,2,\N,\N,\N,\N,KR,P,-0.931703043721425,61,62,6696181,\N
5129,Jimmeh,James Washbrook,\N,3,\N,\N,,\N,UK,T,-1.58149512596145,200,201,6698957,\N
1977,JOOYEOND,\N,\N,3,\N,\N,\N,\N,KR,P,-0.631570679876144,25,26,6696202,\N
4727,Pidiiinne,Damian Grzybek,\N,3,\N,\N,,\N,PL,T,-1.86665060036697,158,159,6698591,\N
11432,RidicilouZ,\N,\N,3,\N,\N,\N,\N,\N,P,-1.38218704562652,27,28,6704373,\N
18032,Waracle,\N,\N,\N,\N,\N,\N,\N,\N,Z,-1.90622775601188,34,35,6710393,\N
9115,YuvalShot,\N,\N,\N,\N,0,\N,\N,IL,P,-0.765681280907685,25,26,6702237,Yuval Shahar
18685,DaRkSpOrE,\N,\N,\N,\N,\N,\N,\N,AT,T,-1.78130131433075,26,27,6710990,\N
11073,吳俊佑,\N,\N,\N,\N,\N,\N,\N,\N,R,-1.30301553363415,25,26,6704049,\N
8065,Harlequin,,\N,\N,\N,\N,,\N,AU,T,\N,\N,\N,\N,\N
15171,Durn,\N,\N,\N,\N,0,\N,\N,FR,S,-1.62218857235047,39,40,6707653,\N
16261,DVTRodri,\N,\N,\N,\N,\N,\N,\N,\N,T,-1.70911759573359,28,29,6708691,\N
11410,Dystopia,\N,\N,\N,\N,0,\N,\N,DE,P,-1.98509274663321,120,121,6704353,\N
10586,EgO,,\N,\N,\N,\N,,\N,\N,T,-1.24642646964947,28,29,6703609,
2953,imbaFXopen,\N,\N,\N,2164,2,\N,\N,RS,P,-0.768429307290762,44,45,6697019,\N
443,inNirvana,Марат Фаридов,\N,\N,2370,2,\N,\N,RU,P,-0.972812580123629,73,74,6694851,Marat Faridov
6850,inTo,Bruno Perrin,\N,\N,\N,0,\N,\N,FR,P,\N,25,26,6700380,\N
16140,Jergul,\N,\N,\N,\N,\N,\N,\N,PL,Z,-1.68431992817398,28,29,6708573,\N
4481,Kingdom,Evan Ball,\N,\N,\N,0,\N,\N,US,T,-1.28548589781584,92,93,6698377,\N
17798,LightSky,\N,\N,\N,\N,\N,\N,\N,PH,T,-1.76180118939189,28,29,6710165,\N
11802,Shasto,,\N,\N,\N,0,,\N,PL,Z,-1.58860779908639,64,65,6704695,
13581,Shatsy,,\N,\N,\N,0,,\N,BG,Z,-1.84888517758066,91,92,6706322,
16124,Shawn,\N,\N,\N,\N,\N,\N,\N,FR,R,-1.69953612608231,28,29,6708558,\N
2313,ShawN,\N,\N,\N,\N,0,\N,\N,CN,Z,-1.36555288122041,116,117,6696498,\N
17161,ShearFlip,\N,\N,\N,\N,\N,\N,\N,US,Z,-1.83005556677344,41,42,6709551,\N
2161,SHOKZ,,\N,\N,\N,\N,,\N,DE,P,-1.12666083520258,52,53,6696367,\N
5760,Sin,\N,\N,\N,\N,\N,\N,\N,\N,P,-0.963832643753522,28,29,6699441,\N
2954,SiN,Cyrus Vorwald,\N,\N,2219,2,\N,\N,US,T,-0.799666599330245,54,55,6697020,\N
12333,Smile,\N,\N,\N,\N,\N,\N,\N,CN,Z,-1.55575267428484,34,35,6705169,\N
14907,smog,\N,\N,\N,\N,\N,\N,\N,PL,R,-1.5936333757485,28,29,6707502,\N
6834,sNes,\N,\N,\N,\N,\N,\N,\N,US,T,\N,25,26,6700365,\N
15489,stillnewguys,\N,\N,\N,\N,\N,\N,\N,ID,T,-1.62983395271946,26,27,6707953,\N
18269,Stimpack,\N,\N,\N,\N,\N,\N,\N,ES,R,-1.7944755872521,28,29,6710624,\N
9453,Stock,\N,\N,\N,\N,\N,\N,\N,\N,T,-1.18917201531388,27,28,6702558,\N
6190,Stodd,,\N,\N,\N,\N,,\N,AU,P,-1.51785469292406,121,122,6699814,\N
5817,TaipaN,\N,\N,\N,\N,\N,\N,\N,\N,Z,-0.942845357651102,28,29,6699498,\N
12508,Taitolas,\N,\N,\N,\N,\N,\N,\N,MX,P,-1.46536130545697,33,34,6705335,\N
8182,Teresa,\N,\N,\N,\N,\N,\N,\N,FR,P,-1.07625811228892,32,33,6701476,\N
8281,SouLeer,Víctor Rabadán Julià,\N,2,\N,0,,\N,ES,Z,-1.57877811773585,91,92,6701557,
668,Shew,Alex Raymond,\N,2,2704,2,Shew,\N,US,P,-1.15951077169785,87,88,6695064,\N
17608,Timmeh,,\N,3,\N,\N,,\N,NL,Z,-1.88252540315335,28,29,6709984,
17979,Kurama,Jérémy,\N,3,\N,0,\N,\N,FR,T,-1.71651534308763,26,27,6710343,\N
1073,Bruzze,\N,\N,2,\N,\N,\N,\N,SE,T,-0.929616189862604,27,28,6695431,\N
7772,Dazaris,\N,\N,4,\N,\N,\N,\N,AU,P,-0.573900500461186,28,29,6701132,\N
4256,Dieyoenz,\N,\N,4,\N,\N,\N,\N,MX,T,-0.932962144993933,28,29,6698184,\N
3386,GraViTy,Ben Molls,\N,4,3322,2,\N,\N,US,Z,-0.632285806000135,28,29,6697414,\N
5892,Harawant,Andreas Rönnlund,\N,4,\N,0,\N,\N,SE,P,-0.969583380785361,27,28,6699567,\N
14170,Issac,\N,\N,4,\N,\N,\N,\N,US,Z,-1.66368380751391,25,26,6706834,\N
9387,jeowf,,\N,4,\N,\N,,\N,AU,Z,-0.826250824141426,25,26,6702494,
3237,Jhammy,Jake Hamilton,\N,4,3121,2,\N,\N,US,P,-0.688766320552993,33,34,6697283,\N
3219,Sonavlaa,Alex Alvanos,\N,4,3153,2,\N,\N,US,Z,-0.573465218117075,28,29,6697266,\N
3399,Stiver,\N,\N,4,3304,2,\N,\N,US,Z,-0.655915866262769,28,29,6697426,\N
10545,Stump,,\N,4,\N,\N,,\N,\N,Z,-1.32025861781685,28,29,6703572,
5446,StyLeK,\N,\N,4,\N,\N,\N,\N,JP,Z,-1.80220307041343,150,151,6699202,\N
3390,Xarow,Lucas Harrison,\N,4,3318,2,\N,\N,US,Z,-0.653235580002025,28,29,6697418,\N
5216,Xypha,\N,\N,4,\N,\N,\N,\N,AU,Z,-0.777341813380712,29,30,6699036,\N
16784,xyxer,\N,\N,4,\N,\N,\N,\N,\N,T,-1.80244666810229,27,28,6709188,\N
9828,yfiftyfour,,\N,4,\N,\N,,\N,US,P,-1.30878456049345,26,27,6702904,
8181,canthalion,\N,\N,\N,\N,\N,\N,\N,FR,T,-1.04850552786823,31,32,6701475,\N
4107,Cantro,\N,\N,\N,4917,2,\N,\N,CA,T,-0.946194616744802,43,44,6698052,\N
13126,Consilio,,\N,\N,\N,\N,,\N,SE,Z,-1.42543947203006,27,28,6705898,
3875,DeaD,\N,\N,\N,4391,2,\N,\N,PL,Z,-0.82024295768293,27,28,6697852,\N
15358,Dolling,\N,\N,\N,\N,\N,\N,\N,BR,R,-1.7013505614196,31,32,6707829,\N
5125,Doomer,\N,\N,\N,\N,0,\N,\N,RU,T,-0.943306806923235,28,29,6698953,Sergey Tokarev
3312,Dracul,\N,\N,\N,3660,2,\N,\N,US,Z,-0.710836350677837,32,33,6697351,\N
956,EraSer,Tobias Treutlein,\N,\N,2622,2,\N,\N,DE,Z,-1.72679470980278,184,185,6695324,\N
9257,Espeon,\N,\N,\N,\N,\N,,\N,SG,P,-1.54483938915433,73,74,6702374,\N
4148,FakeDecision,\N,\N,\N,\N,\N,\N,\N,DE,Z,-0.916874797646291,27,28,6698084,\N
18491,Frank,\N,\N,\N,\N,\N,\N,\N,\N,P,-1.79756803975861,28,29,6710807,\N
5854,Frums,Vincent Lambert,\N,\N,\N,0,\N,\N,FR,T,-1.34273843848213,83,84,6699532,\N
12605,Fuhr,\N,\N,\N,\N,0,\N,\N,DK,P,-1.41911013860515,33,34,6705421,\N
9423,Genesis,\N,\N,\N,\N,0,\N,\N,UK,T,-1.08268172181484,30,31,6702530,\N
10156,GGYouMake,\N,\N,\N,\N,\N,\N,\N,US,Z,-1.57188325096496,48,49,6703213,\N
18454,GhettoSheep,\N,\N,\N,\N,\N,\N,\N,\N,R,-1.77722160896517,26,27,6710770,\N
16945,Global,\N,\N,\N,\N,\N,\N,\N,TW,R,-1.77416770679403,25,26,6709345,\N
5071,GoRock,Florent Sanzo,\N,\N,\N,0,\N,\N,FR,Z,-0.905311343541233,27,28,6698904,\N
15529,GroWinG,\N,\N,\N,\N,\N,\N,\N,\N,Z,-1.68470381035685,25,26,6707992,\N
18199,Guty,,\N,\N,\N,\N,,\N,ES,P,-1.77469425423419,29,30,6710556,
5801,InTime,Иван Ширабоков,\N,\N,\N,\N,,\N,RU,P,-1.08116119779556,38,39,6699482,Ivan Shirabokov
755,Gerbil,Adam Venis,\N,2,2210,2,\N,\N,CA,Z,-1.82348064149093,223,224,6695143,\N
15651,Miharu,\N,\N,2,\N,\N,\N,\N,US,Z,-1.92150533978593,58,59,6708108,\N
3545,Syc,苏友超,\N,2,3640,2,\N,\N,CN,P,-1.03172077798018,84,85,6697561,Su Youchao
4910,Haube,Georg Fischer,\N,\N,\N,\N,,\N,DE,P,-0.951628261362863,27,28,6698760,\N
9409,Canary,\N,\N,\N,\N,\N,\N,\N,US,T,-1.16081586222038,38,39,6702516,\N
18086,Envit,\N,\N,\N,\N,\N,\N,\N,\N,T,-1.74495413574327,25,26,6710447,\N
13492,Heisenberg,,\N,\N,\N,\N,,\N,FR,T,-1.44366732665862,29,30,6706238,
18047,henry,\N,\N,\N,\N,\N,\N,\N,\N,R,-1.7852917284827,25,26,6710408,\N
3470,Hotcookies,\N,\N,\N,3592,2,\N,\N,GR,T,-0.746894436295484,33,34,6697492,\N
3138,IAcadien,Mathieu Guignard,\N,\N,2884,2,\N,\N,CA,Z,-0.655538537324891,34,35,6697191,\N
5793,Iagis,Algis Sulcas,\N,\N,\N,0,\N,\N,LT,Z,-1.25212016760925,64,65,6699474,\N
15292,Iconz,\N,\N,\N,\N,\N,\N,\N,UK,T,-1.63088355621927,26,27,6707765,\N
11121,Inmortal,\N,\N,\N,\N,\N,\N,\N,PE,Z,-1.30591020115338,25,26,6704094,\N
952,IntoXi,Михаил Будниченко,\N,\N,4111,2,,\N,RU,P,-0.922501547241007,58,59,6695320,Mikhail Budnichenko
1533,lastling,Albin Nygren,\N,\N,2167,2,\N,\N,SE,Z,-0.493354509760047,25,26,6695837,\N
10514,LastUltron,\N,\N,\N,\N,\N,\N,\N,TW,Z,-1.79243392067265,104,105,6703541,\N
15111,Lowoflovek,,\N,\N,\N,\N,,\N,PL,P,-1.88194806245024,49,50,6707593,
12940,LoXoR,,\N,\N,\N,\N,,\N,\N,Z,-1.41309095162757,27,28,6705730,
13420,LSDREAMER,François Rohrl,\N,\N,\N,0,\N,\N,FR,P,-1.46581881418141,31,32,6706167,\N
11223,MandyMoore,Trevor Flynn,\N,\N,\N,0,\N,\N,US,Z,-1.30119241027605,29,30,6704191,\N
15312,METOD,\N,\N,\N,\N,\N,\N,\N,PL,R,-1.63676896190667,26,27,6707785,\N
4072,micmiles,\N,\N,\N,4799,2,\N,\N,US,Z,-0.864681944148423,28,29,6698022,\N
17893,Midotoji,\N,\N,\N,\N,\N,\N,\N,VN,R,-1.77323080998092,27,28,6710258,\N
4659,Jrayc,Adam Börjesson,1990-06-10,2,\N,0,,\N,SE,T,-1.04509805568368,47,48,6698534,\N
991,Anna,박민배,\N,2,\N,0,\N,\N,KR,P,-1.19285167205414,102,103,6695356,Park Min Bae
5006,HobanPrince,김범휘,\N,2,\N,0,\N,\N,KR,T,-0.757386424535481,28,29,6698847,Kim Bum Hwi
5445,Phoenix,Lachlan Leslie,\N,2,\N,4,\N,\N,AU,Z,-1.91043078168976,145,146,6699201,\N
18241,Brother,,\N,\N,\N,\N,,\N,NO,P,-1.85872762016461,31,32,6710597,
14770,TurnT,\N,\N,\N,\N,\N,\N,\N,VN,P,-1.63766652319228,50,51,6707380,\N
7079,황중철,\N,\N,2,\N,\N,\N,\N,KR,Z,-0.724661515862845,27,28,6700566,\N
9181,Revan,\N,\N,\N,\N,\N,\N,\N,US,T,-0.903720334666725,26,27,6702300,\N
339,jookTo,조만혁,1992-03-26,2,1847,3,jookTo,157,KR,Z,-0.634191791053005,65,66,6694754,Cho Man Hyuk
359,KawaiiRice,Lok-Yin Kwong,\N,2,1253,3,KawaiiRice,49,US,Z,-1.83077564765667,235,236,6694774,\N
2050,Galways,\N,\N,2,\N,\N,\N,\N,KR,T,-0.72837051334813,26,27,6696272,\N
7025,alive,\N,\N,2,\N,0,\N,\N,KR,Z,-0.815969269295265,44,45,6700519,\N
211,SarenS,Pierre Guivarch,\N,2,1272,2,,268,FR,T,-0.963044581803102,137,138,6694629,\N
1878,MagicGirl,\N,\N,2,\N,\N,\N,\N,KR,T,-0.520586351242478,28,29,6696118,\N
2186,OKai,\N,\N,2,\N,\N,\N,\N,PL,P,-1.13889647970917,58,59,6696391,\N
713,Hush,변영봉,1994-03-19,2,3220,3,Bong,\N,KR,P,-0.765479523762138,163,164,6695107,Byun Young Bong
904,Blysk,Thomas Kopankiewicz,1995-11-23,2,\N,0,,549,SG,P,-1.46165318260863,194,195,6695277,
12125,MeomaikA,Trần Hồng Phúc,\N,2,\N,0,,\N,VN,Z,-1.50788400395709,35,36,6704981,Tran Hong Phuc
9537,BlueCheese,Radovan Viselka,1993-10-02,2,\N,0,BlueCheese,\N,SK,T,-1.2114661050618,31,32,6702642,
467,Super,张明璐,\N,2,1249,2,Super,79,CN,P,-1.00399558302987,96,97,6694874,Zhang Minglu
10762,Eery,José Salgado,\N,2,\N,0,\N,\N,PT,T,-1.73183309336148,70,71,6703772,\N
1066,alle,Alexander Lindström,\N,2,\N,0,\N,\N,SE,P,-1.14965142680654,77,78,6695425,\N
12684,PolarBear,김현준,\N,2,\N,0,\N,\N,KR,T,-1.20012186701112,28,29,6705494,\N
8092,Crotchhammer,Andrew Crouthamel,\N,2,\N,0,\N,\N,US,Z,-1.00857054295408,25,26,6701413,\N
6026,Bapor,\N,\N,2,\N,\N,\N,\N,FR,P,-1.25041126300953,52,53,6699671,\N
8524,Riquiz,Tim Rijkers,\N,2,\N,0,\N,\N,NL,Z,-1.73920027661528,124,125,6701770,\N
4231,BLord,Julio Leandro Sotomayor Pimentel,1993-10-02,2,\N,0,\N,\N,PE,Z,-1.39296355262994,199,200,6698159,\N
1165,Deranging,Lasse Schmieding,1995-03-01,2,3069,2,\N,\N,UK,Z,-1.09535313015004,115,116,6695510,\N
955,Creed,Андрей Романов,\N,2,3474,2,,\N,RU,T,-1.48185603073441,191,192,6695323,Andrey Romanov
1325,LuckyGnom,Артём Мехоношин,\N,2,4703,2,\N,\N,RU,T,-1.42442601434377,131,132,6695652,Artem Mekhonoshin
16317,Kevin,,\N,2,\N,\N,,\N,FR,T,-1.90306522810625,43,44,6708745,
5143,Winter,Felix Hegethorn,1995-02-18,2,\N,0,,\N,SE,Z,-1.21945193226925,97,98,6698970,
10257,Kenjo,\N,\N,2,\N,\N,\N,\N,FR,T,-1.37290714500597,28,29,6703307,\N
10259,WidowMaker,\N,\N,2,\N,\N,\N,\N,FR,Z,-1.27637754645214,28,29,6703309,\N
4938,Judgement,Carlo Zwart,\N,\N,\N,\N,,\N,NL,T,-0.912365639714736,25,26,6698787,\N
7613,JuGGernaut,Levente Kovássy,\N,\N,\N,0,\N,\N,HU,T,-1.40635719051776,82,83,6700987,\N
6402,kcc,Kevin Camarta,\N,\N,\N,0,\N,\N,CA,T,-0.928047084553571,31,32,6700000,\N
5429,KillerOD,\N,\N,\N,\N,\N,\N,\N,RU,P,-0.993829488440733,32,33,6699187,\N
8461,Deusmortis,Nicholas Vosburgh,\N,2,\N,0,\N,\N,US,Z,\N,25,26,6701713,\N
